dataset,model,text,is_false_positive,p_unwanted,msg_type,digit_count,count_currency,message_length,urgency_count,count_links,has_url,uppercase_ratio
mendeley,W,What you need. You have a person to give na.,False,0.0579,other,0.0,0.0,44.0,0.0,0.0,0.0,0.061
mendeley,W,Umma. Did she say anything,False,0.0104,other,0.0,0.0,26.0,0.0,0.0,0.0,0.095
mendeley,W,Its on in engalnd! But telly has decided it won't let me watch it and mia and elliot were kissing! Damn it!,False,0.0099,other,0.0,0.0,107.0,0.0,0.0,0.0,0.037
mendeley,W,Good. No swimsuit allowed :),False,0.0147,other,0.0,0.0,28.0,0.0,0.0,0.0,0.095
mendeley,W,"Frnd s not juz a word.....not merely a relationship.....its a silent promise which says ... "" I will be with YOU "" Wherevr.. Whenevr.. Forevr... Gudnyt dear..",False,0.0433,other,0.0,0.0,158.0,0.0,0.0,0.0,0.083
mendeley,W,Hey they r not watching movie tonight so i'll prob b home early...,False,0.0072,other,0.0,0.0,66.0,0.0,0.0,0.0,0.02
mendeley,W,Hurry home. Soup is DONE!,False,0.0178,other,0.0,0.0,25.0,0.0,0.0,0.0,0.316
mendeley,W,Thank you princess! You are so sexy...,False,0.0327,other,0.0,0.0,38.0,0.0,0.0,0.0,0.071
mendeley,W,"Spoke with uncle john today. He strongly feels that you need to sacrifice to keep me here. He's going to call you. When he does, i beg you to just listen. Dont make any promises or make it clear things are not easy. And ",False,0.0522,other,0.0,0.0,382.0,0.0,0.0,0.0,0.024
mendeley,W,Happy birthday... Wish u all the happiness in your life,False,0.0244,other,0.0,0.0,55.0,0.0,0.0,0.0,0.047
mendeley,W,Have a good evening! Ttyl,False,0.0147,other,0.0,0.0,25.0,0.0,0.0,0.0,0.1
mendeley,W,Oh oh... Wasted... Den muz chiong on sat n sun liao...,False,0.013,other,0.0,0.0,54.0,0.0,0.0,0.0,0.086
mendeley,W,"1) Go to write msg 2) Put on Dictionary mode 3)Cover the screen with hand, 4)Press  &lt;#&gt; . 5)Gently remove Ur hand.. Its interesting..:)",False,0.0313,other,5.0,0.0,141.0,0.0,0.0,0.0,0.085
mendeley,W,Yes da. Any plm at ur office,False,0.0111,other,0.0,0.0,28.0,0.0,0.0,0.0,0.095
mendeley,W,Understand. his loss is my gain :) so do you work? School?,False,0.0081,other,0.0,0.0,58.0,0.0,0.0,0.0,0.048
mendeley,W,"Nah can't help you there, I've never had an iphone",False,0.0178,other,0.0,0.0,50.0,0.0,0.0,0.0,0.053
mendeley,W,How are you. Wish you a great semester,False,0.01,other,0.0,0.0,38.0,0.0,0.0,0.0,0.067
mendeley,W,Who u talking about?,False,0.0169,other,0.0,0.0,20.0,0.0,0.0,0.0,0.062
mendeley,W,Yeh. Indians was nice. Tho it did kane me off a bit he he. We shud go out 4 a drink sometime soon. Mite hav 2 go 2 da works 4 a laugh soon. Love Pete x x,False,0.0093,other,4.0,0.0,153.0,0.0,0.0,0.0,0.065
mendeley,W,That depends. How would you like to be treated? :),False,0.0585,other,0.0,0.0,50.0,0.0,0.0,0.0,0.054
mendeley,W,The 2 oz guy is being kinda flaky but one friend is interested in picking up $ &lt;#&gt;  worth tonight if possible,False,0.0242,other,1.0,1.0,115.0,0.0,0.0,0.0,0.012
mendeley,W,Yeah right! I'll bring my tape measure fri!,False,0.0071,other,0.0,0.0,43.0,0.0,0.0,0.0,0.061
mendeley,W,I'm home. Ard wat time will u reach?,False,0.0092,other,0.0,0.0,36.0,0.0,0.0,0.0,0.077
mendeley,W,Sorry da..today i wont come to play..i have driving clas..,False,0.0128,other,0.0,0.0,58.0,0.0,0.0,0.0,0.023
mendeley,W,Every monday..nxt week vl be completing..,False,0.0312,other,0.0,0.0,41.0,0.0,0.0,0.0,0.031
mendeley,W,Wat u doing there?,False,0.0092,other,0.0,0.0,18.0,0.0,0.0,0.0,0.071
mendeley,W,We have all rounder:)so not required:),False,0.0153,other,0.0,0.0,38.0,0.0,0.0,0.0,0.034
mendeley,W,Sorry for the delay. Yes masters,False,0.0158,other,0.0,0.0,32.0,0.0,0.0,0.0,0.077
mendeley,W,on hen night. Going with a swing,False,0.0168,other,0.0,0.0,32.0,0.0,0.0,0.0,0.04
mendeley,W,What you doing?how are you? Hope everything is fine..,False,0.0068,other,0.0,0.0,53.0,0.0,0.0,0.0,0.049
mendeley,W,Was the actual exam harder than NBME,False,0.0166,other,0.0,0.0,36.0,0.0,0.0,0.0,0.167
mendeley,W,He's just gonna worry for nothing. And he won't give you money its no use.,False,0.0195,other,0.0,0.0,74.0,0.0,0.0,0.0,0.036
mendeley,W,"Solve d Case : A Man Was Found Murdered On 13 jan AfterNoon. 1,His wife called Police. 2,Police questioned everyone. 3,Wife: Sir,I was sleeping, when the murder took place. 4.Cook: I was cooking. 5.Gardener: I was pickin",False,0.1117,other,13.0,0.0,355.0,0.0,0.0,0.0,0.106
mendeley,W,"Mon okie lor... Haha, best is cheap n gd food la, ex oso okie... Depends on whether wana eat western or chinese food... Den which u prefer... ",False,0.0188,other,0.0,0.0,142.0,0.0,0.0,0.0,0.04
mendeley,W,How. Its a little difficult but its a simple way to enter this place,False,0.0082,other,0.0,0.0,68.0,0.0,0.0,0.0,0.037
mendeley,W,She's borderline but yeah whatever.,False,0.0056,delivery/logistics,0.0,0.0,35.0,0.0,0.0,0.0,0.034
mendeley,W,Yeah we do totes. When u wanna?,False,0.0063,other,0.0,0.0,31.0,0.0,0.0,0.0,0.087
mendeley,W,Then ? wait 4 me at bus stop aft ur lect lar. If i dun c ? then i go get my car then come back n pick ?.,False,0.0076,other,1.0,0.0,104.0,0.0,0.0,0.0,0.027
mendeley,W,Beautiful truth : Expression of the face could Be seen by everyone... But the depression of heart Could be understood only By the Loved ones.. Gud Ni8;-),False,0.0508,other,1.0,0.0,153.0,0.0,0.0,0.0,0.077
mendeley,W,Ok i also wan 2 watch e 9 pm show...,False,0.0204,other,2.0,0.0,36.0,0.0,0.0,0.0,0.045
mendeley,W,Tell rob to mack his gf in the theater,False,0.0374,other,0.0,0.0,38.0,0.0,0.0,0.0,0.033
mendeley,W,G wants to know where  you are,False,0.0219,other,0.0,0.0,30.0,0.0,0.0,0.0,0.043
mendeley,W,I'm going 4 lunch now wif my family then aft dat i go str 2 orchard lor.,False,0.0078,other,2.0,0.0,72.0,0.0,0.0,0.0,0.019
mendeley,W,4 oclock at mine. Just to bash out a flat plan.,False,0.0153,recharge/plan,1.0,0.0,47.0,0.0,0.0,0.0,0.029
mendeley,W,I called and said all to him:)then he have to choose this future.,False,0.0238,other,0.0,0.0,65.0,0.0,0.0,0.0,0.02
mendeley,W,meet you in corporation st outside gap ? you can see how my mind is working!,False,0.0073,other,0.0,0.0,76.0,0.0,0.0,0.0,0.0
mendeley,W,Ok anyway no need to change with what you said,False,0.0129,other,0.0,0.0,46.0,0.0,0.0,0.0,0.027
mendeley,W,Are you angry with me. What happen dear,False,0.0266,other,0.0,0.0,39.0,0.0,0.0,0.0,0.065
mendeley,W,Will do. Have a good day,False,0.0105,other,0.0,0.0,24.0,0.0,0.0,0.0,0.111
mendeley,W,"I'll get there at 3, unless you guys want me to come some time sooner",False,0.0054,other,1.0,0.0,69.0,0.0,0.0,0.0,0.019
mendeley,W,"Short But Cute: ""Be a good person, but dont try to prove it.."" .Good morning?",False,0.0093,other,0.0,0.0,77.0,0.0,0.0,0.0,0.091
mendeley,W,Dude we should go sup again,False,0.0115,other,0.0,0.0,27.0,0.0,0.0,0.0,0.045
mendeley,W,Do I? I thought I put it back in the box,False,0.0204,other,0.0,0.0,40.0,0.0,0.0,0.0,0.138
mendeley,W,"Nah I don't think he goes to usf, he lives around here though",False,0.021,other,0.0,0.0,61.0,0.0,0.0,0.0,0.043
mendeley,W,Don know..he is watching film in computer..,False,0.0066,other,0.0,0.0,43.0,0.0,0.0,0.0,0.03
mendeley,W,"Oh, the grand is having a bit of a party but it doesn't mention any cover charge so it's probably first come first served",False,0.0108,other,0.0,0.0,121.0,0.0,0.0,0.0,0.011
mendeley,W,"Not yet chikku..going to room nw, i'm in bus..",False,0.0096,other,0.0,0.0,46.0,0.0,0.0,0.0,0.031
mendeley,W,gonna let me know cos comes bak from holiday that day.  is coming. Don't4get2text me  number.,False,0.0106,other,2.0,0.0,93.0,0.0,0.0,0.0,0.014
mendeley,W,"Jolly good! By the way,  will give u tickets for sat eve 7.30. Speak before then x",False,0.0326,other,3.0,0.0,82.0,0.0,0.0,0.0,0.052
mendeley,A,Still in the area of the restaurant. Ill try to come back soon,False,0.0126,other,0.0,0.0,62.0,0.0,0.0,0.0,0.041
mendeley,A,Oi. Ami parchi na re. Kicchu kaaj korte iccha korche na. Phone ta tul na. Plz. Plz.,False,0.0315,other,0.0,0.0,83.0,0.0,0.0,0.0,0.098
mendeley,A,NONE!NOWHERE IKNO DOESDISCOUNT!SHITINNIT,False,0.0649,other,0.0,0.0,40.0,0.0,0.0,0.0,1.0
mendeley,A,Er mw im filled tuth is aight,False,0.0112,other,0.0,0.0,29.0,0.0,0.0,0.0,0.043
mendeley,A,"Sorry, I'll call later ok bye",False,0.0089,other,0.0,0.0,29.0,0.0,0.0,0.0,0.091
mendeley,A,Thanks for yesterday sir. You have been wonderful. Hope you enjoyed the burial. MojiBiola,False,0.0815,other,0.0,0.0,89.0,0.0,0.0,0.0,0.068
mendeley,A,For my family happiness..,False,0.0151,other,0.0,0.0,25.0,0.0,0.0,0.0,0.05
mendeley,A,Huh so fast... Dat means u havent finished painting?,False,0.0111,other,0.0,0.0,52.0,0.0,0.0,0.0,0.05
mendeley,A,Dunno cos i was v late n when i reach they inside already... But we ate spageddies lor... It's e gals who r laughing at me lor...,False,0.0068,other,0.0,0.0,129.0,0.0,0.0,0.0,0.032
mendeley,A,We took hooch for a walk toaday and i fell over! Splat! Grazed my knees and everything! Should have stayed at home! See you tomorrow!,False,0.0162,other,0.0,0.0,133.0,0.0,0.0,0.0,0.048
mendeley,A,"No dice, art class 6 thru 9 :( thanks though. Any idea what time I should come tomorrow?",False,0.0124,other,2.0,0.0,88.0,0.0,0.0,0.0,0.047
mendeley,A,You're right I have now that I think about it,False,0.0115,other,0.0,0.0,45.0,0.0,0.0,0.0,0.086
mendeley,A,"HEY KATE, HOPE UR OK... WILL GIVE U A BUZ WEDLUNCH. GO OUTSOMEWHERE 4 ADRINK IN TOWN..CUD GO 2WATERSHD 4 A BIT? PPL FROMWRK WILL BTHERE. LOVE PETEXXX.",False,0.0881,other,3.0,0.0,150.0,0.0,0.0,0.0,1.0
mendeley,A,You best watch what you say cause I get drunk,False,0.0343,other,0.0,0.0,45.0,0.0,0.0,0.0,0.056
mendeley,A,Ok set let u noe e details later...,False,0.012,other,0.0,0.0,35.0,0.0,0.0,0.0,0.04
mendeley,A,I'm job profile seems like bpo..,False,0.0157,other,0.0,0.0,32.0,0.0,0.0,0.0,0.042
mendeley,A,How abt making some of the pics bigger?,False,0.0195,other,0.0,0.0,39.0,0.0,0.0,0.0,0.032
mendeley,A,I absolutely LOVE South Park! I only recently started watching the office.,False,0.0134,other,0.0,0.0,74.0,0.0,0.0,0.0,0.131
mendeley,A,Nite...,False,0.0172,other,0.0,0.0,7.0,0.0,0.0,0.0,0.25
mendeley,A,Where you. What happen,False,0.0115,other,0.0,0.0,22.0,0.0,0.0,0.0,0.111
mendeley,A,It has everything to do with the weather. Keep extra warm. Its a cold but nothing serious. Pls lots of vitamin c,False,0.0177,other,0.0,0.0,112.0,0.0,0.0,0.0,0.045
mendeley,A,I said its okay. Sorry,False,0.0058,other,0.0,0.0,22.0,0.0,0.0,0.0,0.118
mendeley,A,Yeah I don't see why not,False,0.009,other,0.0,0.0,24.0,0.0,0.0,0.0,0.111
mendeley,A,Should i send you naughty pix? :),False,0.017,other,0.0,0.0,33.0,0.0,0.0,0.0,0.042
mendeley,A,"Sorry, I don?t knw",False,0.0109,other,0.0,0.0,18.0,0.0,0.0,0.0,0.154
mendeley,A,Just got outta class gonna go gym.,False,0.0073,other,0.0,0.0,34.0,0.0,0.0,0.0,0.037
mendeley,A,Its good to hear from you,False,0.0235,other,0.0,0.0,25.0,0.0,0.0,0.0,0.05
mendeley,A,There the size of elephant tablets & u shove um up ur ass!!,False,0.0112,other,0.0,0.0,59.0,0.0,0.0,0.0,0.023
mendeley,A,"You are happy...You skype, you take pictures, you sleep, you want to go out. But you don?t mind what I want..",False,0.0075,other,0.0,0.0,109.0,0.0,0.0,0.0,0.051
mendeley,A,I am in revage theatre now. . Going to watch KALAPANI in a few minutes,False,0.0189,other,0.0,0.0,70.0,0.0,0.0,0.0,0.185
mendeley,A,You said to me before i went back to bed that you can't sleep for anything.,False,0.0219,other,0.0,0.0,75.0,0.0,0.0,0.0,0.017
mendeley,A,Cheers for the card ... Is it that time of year already?,False,0.0089,other,0.0,0.0,56.0,0.0,0.0,0.0,0.049
mendeley,A,After completed degree. There is no use in joining finance.,False,0.0174,other,0.0,0.0,59.0,0.0,0.0,0.0,0.042
mendeley,A,Let there be snow. Let there be snow. This kind of weather brings ppl together so friendships can grow.,False,0.0113,other,0.0,0.0,103.0,0.0,0.0,0.0,0.037
mendeley,A,Hope you are feeling great. Pls fill me in. Abiola,False,0.0203,other,0.0,0.0,50.0,0.0,0.0,0.0,0.077
mendeley,A,did u get that message,False,0.0186,other,0.0,0.0,22.0,0.0,0.0,0.0,0.0
mendeley,A,Ok. Me watching tv too.,False,0.0137,other,0.0,0.0,23.0,0.0,0.0,0.0,0.118
mendeley,A,Stop knowing me so well!,False,0.0135,other,0.0,0.0,24.0,0.0,0.0,0.0,0.053
mendeley,A,Hmm. Shall i bring a bottle of wine to keep us amused? Just joking! I'll still bring a bottle. Red or white? See you tomorrow,False,0.0207,other,0.0,0.0,125.0,0.0,0.0,0.0,0.063
mendeley,A,I don wake since. I checked that stuff and saw that its true no available spaces. Pls call the embassy or send a mail to them.,False,0.0309,other,0.0,0.0,126.0,0.0,0.0,0.0,0.031
mendeley,A,Ok i will tell her to stay out. Yeah its been tough but we are optimistic things will improve this month.,False,0.0091,other,0.0,0.0,105.0,0.0,0.0,0.0,0.024
mendeley,A,Its not that time of the month nor mid of the time?,False,0.009,other,0.0,0.0,51.0,0.0,0.0,0.0,0.026
mendeley,A,I'll let you know when it kicks in,False,0.0037,other,0.0,0.0,34.0,0.0,0.0,0.0,0.038
mendeley,A,Excellent! Wish we were together right now!,False,0.009,other,0.0,0.0,43.0,0.0,0.0,0.0,0.057
mendeley,A,K:)k:)what are detail you want to transfer?acc no enough?,False,0.0186,other,0.0,0.0,57.0,0.0,0.0,0.0,0.023
mendeley,A,No rushing. I'm not working. I'm in school so if we rush we go hungry.,False,0.0099,other,0.0,0.0,70.0,0.0,0.0,0.0,0.059
mendeley,A,Hey i've booked the 2 lessons on sun liao...,False,0.0137,other,1.0,0.0,44.0,0.0,0.0,0.0,0.032
mendeley,A,I need you to be in my strong arms...,False,0.015,other,0.0,0.0,37.0,0.0,0.0,0.0,0.038
mendeley,A,I am in escape theatre now. . Going to watch KAVALAN in a few minutes,False,0.0185,other,0.0,0.0,69.0,0.0,0.0,0.0,0.17
mendeley,A,Full heat pa:-) i have applyed oil pa.,False,0.0165,other,0.0,0.0,38.0,0.0,0.0,0.0,0.037
mendeley,A,I've reached sch already...,False,0.0115,other,0.0,0.0,27.0,0.0,0.0,0.0,0.05
mendeley,A,Wat happened to the cruise thing,False,0.012,other,0.0,0.0,32.0,0.0,0.0,0.0,0.037
mendeley,A,I.ll hand her my phone to chat wit u,False,0.0156,other,0.0,0.0,36.0,0.0,0.0,0.0,0.037
mendeley,A,Well i will watch shrek in 3D!!B),False,0.02,other,1.0,0.0,33.0,0.0,0.0,0.0,0.13
mendeley,A,Will you come online today night,False,0.0093,other,0.0,0.0,32.0,0.0,0.0,0.0,0.037
mendeley,A,Hiya do u like the hlday pics looked horrible in them so took mo out! Hows the camp Amrca thing? Speak soon Serena:),False,0.0162,other,0.0,0.0,116.0,0.0,0.0,0.0,0.056
mendeley,A,Which channel:-):-):):-).,False,0.0167,other,0.0,0.0,25.0,0.0,0.0,0.0,0.083
mendeley,A,"Solve d Case : A Man Was Found Murdered On 19 october, AfterNoon. 1,His wife called Police. 2,Police questioned everyone. 3,Wife: Sir,I was sleeping, when the murder took place. 4.Cook: I was cooking. 5.Gardener: I was p",False,0.0701,other,11.0,0.0,322.0,0.0,0.0,0.0,0.107
mendeley,A,U horrible gal... U knew dat i was going out wif him yest n u still come n ask me...,False,0.0049,other,0.0,0.0,84.0,0.0,0.0,0.0,0.034
mendeley,A,"Sorry, not now",False,0.0127,other,0.0,0.0,14.0,0.0,0.0,0.0,0.091
mendeley,A,You please give us connection today itself before  &lt;DECIMAL&gt;  or refund the bill,False,0.0252,bank/transactional,0.0,0.0,86.0,0.0,0.0,0.0,0.118
mendeley,A,"I'm an actor. When i work, i work in the evening and sleep late. Since i'm unemployed at the moment, i ALWAYS sleep late. When you're unemployed, every day is saturday.",False,0.0188,other,0.0,0.0,168.0,0.0,0.0,0.0,0.078
mendeley,A,You still at the game?,False,0.013,other,0.0,0.0,22.0,0.0,0.0,0.0,0.059
mendeley,A,The whole car appreciated the last two! Dad and are having a map reading semi argument but apart from that things are going ok. P.,False,0.0141,bank/transactional,0.0,0.0,130.0,0.0,0.0,0.0,0.029
mendeley,A,Great to hear you are settling well. So what's happenin wit ola?,False,0.0177,other,0.0,0.0,64.0,0.0,0.0,0.0,0.04
mendeley,A,"I guess you could be as good an excuse as any, lol.",False,0.0168,other,0.0,0.0,51.0,0.0,0.0,0.0,0.026
mendeley,A,Wait  &lt;#&gt;  min..,False,0.005,other,0.0,0.0,22.0,0.0,0.0,0.0,0.091
mendeley,A,No plm i will come da. On the way.,False,0.0061,other,0.0,0.0,34.0,0.0,0.0,0.0,0.083
mendeley,A,"Alright, see you in a bit",False,0.0225,other,0.0,0.0,25.0,0.0,0.0,0.0,0.053
mendeley,A,"No, its true..k,Do u knw dis no. &lt;#&gt; ?",False,0.004,other,0.0,0.0,44.0,0.0,0.0,0.0,0.08
mendeley,A,Ok. So april. Cant wait,False,0.0072,other,0.0,0.0,23.0,0.0,0.0,0.0,0.176
mendeley,A,what is your account number?,False,0.0597,bank/transactional,0.0,0.0,28.0,0.0,0.0,0.0,0.0
mendeley,A,East coast,False,0.0171,other,0.0,0.0,10.0,0.0,0.0,0.0,0.111
mendeley,A,Hi did u decide wot 2 get 4 his bday if not ill prob jus get him a voucher frm virgin or sumfing,False,0.0204,other,2.0,0.0,96.0,0.0,0.0,0.0,0.014
mendeley,A,Congratulations ore mo owo re wa. Enjoy it and i wish you many happy moments to and fro wherever you go,False,0.037,other,0.0,0.0,103.0,0.0,0.0,0.0,0.024
mendeley,A,No problem with the renewal. I.ll do it right away but i dont know his details.,False,0.0043,other,0.0,0.0,79.0,0.0,0.0,0.0,0.033
mendeley,A,"Babe ! How goes that day ? What are you doing ? Where are you ? I sip my cappuccino and think of you, my love ... I send a kiss to you from across the sea",False,0.0108,other,0.0,0.0,154.0,0.0,0.0,0.0,0.055
mendeley,A,"I?m cool ta luv but v.tired 2 cause i have been doin loads of planning all wk, we have got our social services inspection at the nursery! Take care & spk sn x.",False,0.0212,recharge/plan,1.0,0.0,159.0,0.0,0.0,0.0,0.017
mendeley,A,"My mobile number.pls sms ur mail id.convey regards to achan,amma.Rakhesh.Qatar",False,0.0337,other,0.0,0.0,78.0,0.0,0.0,0.0,0.047
mendeley,A,Sorry i'm not free...,False,0.0561,other,0.0,0.0,21.0,1.0,0.0,0.0,0.071
mendeley,A,Ok.ok ..then..what is ur todays plan,False,0.0109,recharge/plan,0.0,0.0,36.0,0.0,0.0,0.0,0.038
mendeley,A,"I got like $ &lt;#&gt; , I can get some more later though. Get whatever you feel like",False,0.0114,other,0.0,1.0,85.0,0.0,0.0,0.0,0.05
mendeley,A,Boy you best get yo ass out here quick,False,0.0252,other,0.0,0.0,38.0,0.0,0.0,0.0,0.033
mendeley,A,Babe !!!! I LOVE YOU !!!! *covers your face in kisses*,False,0.0688,other,0.0,0.0,54.0,0.0,0.0,0.0,0.265
mendeley,A,Hi missed your Call and my mumHas beendropping red wine all over theplace! what is your adress?,False,0.0587,other,0.0,0.0,95.0,0.0,0.0,0.0,0.039
mendeley,A,Just sleeping..and surfing..enjoying free time?,False,0.0396,other,0.0,0.0,47.0,1.0,0.0,0.0,0.026
mendeley,A,Lol well don't do it without me. We could have a big sale together.,False,0.0116,other,0.0,0.0,67.0,0.0,0.0,0.0,0.039
mendeley,A,If you r at home then I am coming within 20 mins,False,0.0095,other,2.0,0.0,48.0,0.0,0.0,0.0,0.057
mendeley,A,Play w computer? Aiyah i tok 2 u lor?,False,0.0274,other,1.0,0.0,37.0,0.0,0.0,0.0,0.077
mendeley,A,Don't forget who owns you and who's private property you are ... And be my good boy always .. *passionate kiss*,False,0.0143,other,0.0,0.0,111.0,0.0,0.0,0.0,0.024
mendeley,A,Is ur lecture over?,False,0.0219,other,0.0,0.0,19.0,0.0,0.0,0.0,0.067
mendeley,A,"Today is ""song dedicated day.."" Which song will u dedicate for me? ",False,0.0974,other,0.0,0.0,67.0,0.0,0.0,0.0,0.04
mendeley,A,I love to wine and dine my lady!,False,0.0163,other,0.0,0.0,32.0,0.0,0.0,0.0,0.042
mendeley,A,Let me know how to contact you. I've you settled in a room. Lets know you are ok.,False,0.0227,other,0.0,0.0,81.0,0.0,0.0,0.0,0.05
mendeley,A,"Yep, at derek's house now, see you Sunday &lt;3",False,0.01,other,1.0,0.0,47.0,0.0,0.0,0.0,0.061
mendeley,A,"Oh really? perform, write a paper, go to a movie AND be home by midnight, huh?",False,0.0165,other,0.0,0.0,78.0,0.0,0.0,0.0,0.069
mendeley,A,You give us back my id proof and  &lt;#&gt;  rs. We wont allow you to work. We will come to your home within days,False,0.0563,other,0.0,0.0,113.0,0.0,0.0,0.0,0.037
mendeley,A,I take it we didn't have the phone callon Friday. Can we assume we won't have it this year now?,False,0.0077,other,0.0,0.0,95.0,0.0,0.0,0.0,0.042
mendeley,A,R u still working now?,False,0.0099,other,0.0,0.0,22.0,0.0,0.0,0.0,0.059
